gene	Sample_ID	compendium_version	rollup_cohort	drugs
CLDN1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
CYP4F22	TH34_1162_S01	v7	v11_PEDAYA_rollup	
DCHS2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
DLG2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
DPT	TH34_1162_S01	v7	v11_PEDAYA_rollup	
DUOX2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
DUOXA2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FABP4	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FAM65C	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FCGRT	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FEZF1-AS1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FREM1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FRG2FP	TH34_1162_S01	v7	v11_PEDAYA_rollup	
FTL	TH34_1162_S01	v7	v11_PEDAYA_rollup	
GLCE	TH34_1162_S01	v7	v11_PEDAYA_rollup	
GRP	TH34_1162_S01	v7	v11_PEDAYA_rollup	
HAP1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
HMCN1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
HMOX1	TH34_1162_S01	v7	v11_PEDAYA_rollup	SUNITINIB,SORAFENIB
HOXD10	TH34_1162_S01	v7	v11_PEDAYA_rollup	
HOXD11	TH34_1162_S01	v7	v11_PEDAYA_rollup	
HOXD9	TH34_1162_S01	v7	v11_PEDAYA_rollup	
IL24	TH34_1162_S01	v7	v11_PEDAYA_rollup	
KCNE3	TH34_1162_S01	v7	v11_PEDAYA_rollup	
KDSR	TH34_1162_S01	v7	v11_PEDAYA_rollup	
KIAA1456	TH34_1162_S01	v7	v11_PEDAYA_rollup	
KMO	TH34_1162_S01	v7	v11_PEDAYA_rollup	
LIPA	TH34_1162_S01	v7	v11_PEDAYA_rollup	
LIPI	TH34_1162_S01	v7	v11_PEDAYA_rollup	
LL21NC02-1C16.2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
LOXHD1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
MFAP5	TH34_1162_S01	v7	v11_PEDAYA_rollup	
NEUROD6	TH34_1162_S01	v7	v11_PEDAYA_rollup	
NKX2-2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
NR0B1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
NRD1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
PADI2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
PAX7	TH34_1162_S01	v7	v11_PEDAYA_rollup	
PKP1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
PPP1R1A	TH34_1162_S01	v7	v11_PEDAYA_rollup	
PRND	TH34_1162_S01	v7	v11_PEDAYA_rollup	
PRSS35	TH34_1162_S01	v7	v11_PEDAYA_rollup	
RBM11	TH34_1162_S01	v7	v11_PEDAYA_rollup	
RCN3	TH34_1162_S01	v7	v11_PEDAYA_rollup	
RP11-1258F18.1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
RP13-77O11.8	TH34_1162_S01	v7	v11_PEDAYA_rollup	
SCNN1G	TH34_1162_S01	v7	v11_PEDAYA_rollup	
SIGLEC1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
SIM2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
SLC17A8	TH34_1162_S01	v7	v11_PEDAYA_rollup	
SLC38A4	TH34_1162_S01	v7	v11_PEDAYA_rollup	
STEAP1	TH34_1162_S01	v7	v11_PEDAYA_rollup	
STEAP2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
SYNPR	TH34_1162_S01	v7	v11_PEDAYA_rollup	
TMEM91	TH34_1162_S01	v7	v11_PEDAYA_rollup	
TNFAIP6	TH34_1162_S01	v7	v11_PEDAYA_rollup	
TRAV1-2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
TSPAN8	TH34_1162_S01	v7	v11_PEDAYA_rollup	
UGT3A2	TH34_1162_S01	v7	v11_PEDAYA_rollup	
XAGE1A	TH34_1162_S01	v7	v11_PEDAYA_rollup	
XAGE1B	TH34_1162_S01	v7	v11_PEDAYA_rollup	
XG	TH34_1162_S01	v7	v11_PEDAYA_rollup	
ZDHHC3	TH34_1162_S01	v7	v11_PEDAYA_rollup	
ABHD6	TH34_1162_S01	v7	v11_TCGA_rollup	
ACACB	TH34_1162_S01	v7	v11_TCGA_rollup	
ACIN1	TH34_1162_S01	v7	v11_TCGA_rollup	
ACTN2	TH34_1162_S01	v7	v11_TCGA_rollup	
ADAMTS10	TH34_1162_S01	v7	v11_TCGA_rollup	
ADGRG2	TH34_1162_S01	v7	v11_TCGA_rollup	
AGER	TH34_1162_S01	v7	v11_TCGA_rollup	
ALG9	TH34_1162_S01	v7	v11_TCGA_rollup	
AP4B1	TH34_1162_S01	v7	v11_TCGA_rollup	
ARHGAP17	TH34_1162_S01	v7	v11_TCGA_rollup	
ARTN	TH34_1162_S01	v7	v11_TCGA_rollup	
ASGR1	TH34_1162_S01	v7	v11_TCGA_rollup	
ATG16L2	TH34_1162_S01	v7	v11_TCGA_rollup	
ATP1A1	TH34_1162_S01	v7	v11_TCGA_rollup	
C1orf61	TH34_1162_S01	v7	v11_TCGA_rollup	
CCDC14	TH34_1162_S01	v7	v11_TCGA_rollup	
CCDC171	TH34_1162_S01	v7	v11_TCGA_rollup	
CCK	TH34_1162_S01	v7	v11_TCGA_rollup	
CCNL2	TH34_1162_S01	v7	v11_TCGA_rollup	
CDH23	TH34_1162_S01	v7	v11_TCGA_rollup	
CDH24	TH34_1162_S01	v7	v11_TCGA_rollup	
CEACAM21	TH34_1162_S01	v7	v11_TCGA_rollup	
CHKB	TH34_1162_S01	v7	v11_TCGA_rollup	
CLEC11A	TH34_1162_S01	v7	v11_TCGA_rollup	
COG7	TH34_1162_S01	v7	v11_TCGA_rollup	
CSAD	TH34_1162_S01	v7	v11_TCGA_rollup	
CTC-575D19.1	TH34_1162_S01	v7	v11_TCGA_rollup	
CYP26B1	TH34_1162_S01	v7	v11_TCGA_rollup	
CYP4F22	TH34_1162_S01	v7	v11_TCGA_rollup	
D2HGDH	TH34_1162_S01	v7	v11_TCGA_rollup	
DAPK1	TH34_1162_S01	v7	v11_TCGA_rollup	
DCHS2	TH34_1162_S01	v7	v11_TCGA_rollup	
DLG2	TH34_1162_S01	v7	v11_TCGA_rollup	
DUOX2	TH34_1162_S01	v7	v11_TCGA_rollup	
DUOXA2	TH34_1162_S01	v7	v11_TCGA_rollup	
EGFLAM	TH34_1162_S01	v7	v11_TCGA_rollup	
EPB41	TH34_1162_S01	v7	v11_TCGA_rollup	
FAM118A	TH34_1162_S01	v7	v11_TCGA_rollup	
FAM156B	TH34_1162_S01	v7	v11_TCGA_rollup	
FAM19A5	TH34_1162_S01	v7	v11_TCGA_rollup	
FAM65C	TH34_1162_S01	v7	v11_TCGA_rollup	
FCGRT	TH34_1162_S01	v7	v11_TCGA_rollup	
FEZF1-AS1	TH34_1162_S01	v7	v11_TCGA_rollup	
FLRT2	TH34_1162_S01	v7	v11_TCGA_rollup	
FREM1	TH34_1162_S01	v7	v11_TCGA_rollup	
FRG2FP	TH34_1162_S01	v7	v11_TCGA_rollup	
FTL	TH34_1162_S01	v7	v11_TCGA_rollup	
GAS1	TH34_1162_S01	v7	v11_TCGA_rollup	
GATA2	TH34_1162_S01	v7	v11_TCGA_rollup	bortezomib,fasudil,BORTEZOMIB,FASUDIL
GLCE	TH34_1162_S01	v7	v11_TCGA_rollup	
GLG1	TH34_1162_S01	v7	v11_TCGA_rollup	
GP1BB	TH34_1162_S01	v7	v11_TCGA_rollup	
GRP	TH34_1162_S01	v7	v11_TCGA_rollup	
GYG2	TH34_1162_S01	v7	v11_TCGA_rollup	
HAP1	TH34_1162_S01	v7	v11_TCGA_rollup	
HMCN1	TH34_1162_S01	v7	v11_TCGA_rollup	
HMOX1	TH34_1162_S01	v7	v11_TCGA_rollup	SUNITINIB,SORAFENIB
HOXD10	TH34_1162_S01	v7	v11_TCGA_rollup	
HOXD11	TH34_1162_S01	v7	v11_TCGA_rollup	
HOXD9	TH34_1162_S01	v7	v11_TCGA_rollup	
IL24	TH34_1162_S01	v7	v11_TCGA_rollup	
IPO5	TH34_1162_S01	v7	v11_TCGA_rollup	
ITM2A	TH34_1162_S01	v7	v11_TCGA_rollup	
JAK1	TH34_1162_S01	v7	v11_TCGA_rollup	RUXOLITINIB,Ruxolitinib,PEMBROLIZUMAB,ENZASTAURIN,INCB18424,AZD1480
KCNE3	TH34_1162_S01	v7	v11_TCGA_rollup	
KDSR	TH34_1162_S01	v7	v11_TCGA_rollup	
KIAA1456	TH34_1162_S01	v7	v11_TCGA_rollup	
KMO	TH34_1162_S01	v7	v11_TCGA_rollup	
LDB2	TH34_1162_S01	v7	v11_TCGA_rollup	
LGMN	TH34_1162_S01	v7	v11_TCGA_rollup	
LIPI	TH34_1162_S01	v7	v11_TCGA_rollup	
LL21NC02-1C16.2	TH34_1162_S01	v7	v11_TCGA_rollup	
LONRF1	TH34_1162_S01	v7	v11_TCGA_rollup	
LOXHD1	TH34_1162_S01	v7	v11_TCGA_rollup	
MAN2C1	TH34_1162_S01	v7	v11_TCGA_rollup	
MEG3	TH34_1162_S01	v7	v11_TCGA_rollup	
MEIS1	TH34_1162_S01	v7	v11_TCGA_rollup	
MIER2	TH34_1162_S01	v7	v11_TCGA_rollup	
MXD3	TH34_1162_S01	v7	v11_TCGA_rollup	
NAIP	TH34_1162_S01	v7	v11_TCGA_rollup	
NEUROD6	TH34_1162_S01	v7	v11_TCGA_rollup	
NKX2-2	TH34_1162_S01	v7	v11_TCGA_rollup	
NPL	TH34_1162_S01	v7	v11_TCGA_rollup	
NPW	TH34_1162_S01	v7	v11_TCGA_rollup	
NPY	TH34_1162_S01	v7	v11_TCGA_rollup	
NR0B1	TH34_1162_S01	v7	v11_TCGA_rollup	
NRD1	TH34_1162_S01	v7	v11_TCGA_rollup	
ODF2L	TH34_1162_S01	v7	v11_TCGA_rollup	
PADI2	TH34_1162_S01	v7	v11_TCGA_rollup	
PAX7	TH34_1162_S01	v7	v11_TCGA_rollup	
PHKA2	TH34_1162_S01	v7	v11_TCGA_rollup	
PKDCC	TH34_1162_S01	v7	v11_TCGA_rollup	
PLAC9	TH34_1162_S01	v7	v11_TCGA_rollup	
PLCXD1	TH34_1162_S01	v7	v11_TCGA_rollup	
PPP1R1A	TH34_1162_S01	v7	v11_TCGA_rollup	
PRKCB	TH34_1162_S01	v7	v11_TCGA_rollup	SOPHORETIN,ENZASTAURIN
PRND	TH34_1162_S01	v7	v11_TCGA_rollup	
PRRT4	TH34_1162_S01	v7	v11_TCGA_rollup	
PRSS35	TH34_1162_S01	v7	v11_TCGA_rollup	
PTPN13	TH34_1162_S01	v7	v11_TCGA_rollup	
RASAL3	TH34_1162_S01	v7	v11_TCGA_rollup	
RBM11	TH34_1162_S01	v7	v11_TCGA_rollup	
RCN3	TH34_1162_S01	v7	v11_TCGA_rollup	
RP11-1258F18.1	TH34_1162_S01	v7	v11_TCGA_rollup	
RP11-343H5.4	TH34_1162_S01	v7	v11_TCGA_rollup	
RP11-734K23.9	TH34_1162_S01	v7	v11_TCGA_rollup	
RP13-77O11.8	TH34_1162_S01	v7	v11_TCGA_rollup	
RP4-765C7.2	TH34_1162_S01	v7	v11_TCGA_rollup	
SCG2	TH34_1162_S01	v7	v11_TCGA_rollup	
SCNN1G	TH34_1162_S01	v7	v11_TCGA_rollup	
SDCCAG3	TH34_1162_S01	v7	v11_TCGA_rollup	
SHANK1	TH34_1162_S01	v7	v11_TCGA_rollup	
SIGLEC1	TH34_1162_S01	v7	v11_TCGA_rollup	
SIM2	TH34_1162_S01	v7	v11_TCGA_rollup	
SLC17A8	TH34_1162_S01	v7	v11_TCGA_rollup	
SLC38A4	TH34_1162_S01	v7	v11_TCGA_rollup	
SNX18	TH34_1162_S01	v7	v11_TCGA_rollup	
SRSF6	TH34_1162_S01	v7	v11_TCGA_rollup	
STAB1	TH34_1162_S01	v7	v11_TCGA_rollup	
SYNPR	TH34_1162_S01	v7	v11_TCGA_rollup	
TAF6L	TH34_1162_S01	v7	v11_TCGA_rollup	
TARBP2	TH34_1162_S01	v7	v11_TCGA_rollup	
TAZ	TH34_1162_S01	v7	v11_TCGA_rollup	
TIAL1	TH34_1162_S01	v7	v11_TCGA_rollup	
TMEM100	TH34_1162_S01	v7	v11_TCGA_rollup	
TMEM91	TH34_1162_S01	v7	v11_TCGA_rollup	
TNFAIP6	TH34_1162_S01	v7	v11_TCGA_rollup	
TOX2	TH34_1162_S01	v7	v11_TCGA_rollup	
TRAV1-2	TH34_1162_S01	v7	v11_TCGA_rollup	
UGT3A2	TH34_1162_S01	v7	v11_TCGA_rollup	
WBSCR17	TH34_1162_S01	v7	v11_TCGA_rollup	
XAGE1A	TH34_1162_S01	v7	v11_TCGA_rollup	
XAGE1B	TH34_1162_S01	v7	v11_TCGA_rollup	
XG	TH34_1162_S01	v7	v11_TCGA_rollup	
ZC3H13	TH34_1162_S01	v7	v11_TCGA_rollup	
ZDHHC3	TH34_1162_S01	v7	v11_TCGA_rollup	
ZNF276	TH34_1162_S01	v7	v11_TCGA_rollup	
AC005062.2	TH34_1163_S01	v7	v7_TCGA_rollup	
AC079781.5	TH34_1163_S01	v7	v7_TCGA_rollup	
AC132217.4	TH34_1163_S01	v7	v7_TCGA_rollup	
ACTA1	TH34_1163_S01	v7	v7_TCGA_rollup	
ACTC1	TH34_1163_S01	v7	v7_TCGA_rollup	
ACTN2	TH34_1163_S01	v7	v7_TCGA_rollup	
ADH1C	TH34_1163_S01	v7	v7_TCGA_rollup	
ANKRD10	TH34_1163_S01	v7	v7_TCGA_rollup	
AP001065.15	TH34_1163_S01	v7	v7_TCGA_rollup	
ARGLU1	TH34_1163_S01	v7	v7_TCGA_rollup	
BOD1	TH34_1163_S01	v7	v7_TCGA_rollup	
CAPN6	TH34_1163_S01	v7	v7_TCGA_rollup	
CASQ2	TH34_1163_S01	v7	v7_TCGA_rollup	
CBLB	TH34_1163_S01	v7	v7_TCGA_rollup	
CCNB1IP1	TH34_1163_S01	v7	v7_TCGA_rollup	
CDC16	TH34_1163_S01	v7	v7_TCGA_rollup	
CDH15	TH34_1163_S01	v7	v7_TCGA_rollup	
CDK8	TH34_1163_S01	v7	v7_TCGA_rollup	
CDON	TH34_1163_S01	v7	v7_TCGA_rollup	
CENPJ	TH34_1163_S01	v7	v7_TCGA_rollup	
CHRNA1	TH34_1163_S01	v7	v7_TCGA_rollup	
CHRND	TH34_1163_S01	v7	v7_TCGA_rollup	
COL26A1	TH34_1163_S01	v7	v7_TCGA_rollup	
CRABP1	TH34_1163_S01	v7	v7_TCGA_rollup	
CRYZL1	TH34_1163_S01	v7	v7_TCGA_rollup	
CSAG1	TH34_1163_S01	v7	v7_TCGA_rollup	
CSAG2	TH34_1163_S01	v7	v7_TCGA_rollup	
CSAG3	TH34_1163_S01	v7	v7_TCGA_rollup	
CSTF3	TH34_1163_S01	v7	v7_TCGA_rollup	
CTD-2545M3.8	TH34_1163_S01	v7	v7_TCGA_rollup	
CUL4A	TH34_1163_S01	v7	v7_TCGA_rollup	
DLK1	TH34_1163_S01	v7	v7_TCGA_rollup	
DNM3OS	TH34_1163_S01	v7	v7_TCGA_rollup	
DSCR8	TH34_1163_S01	v7	v7_TCGA_rollup	
EMILIN3	TH34_1163_S01	v7	v7_TCGA_rollup	
EML4	TH34_1163_S01	v7	v7_TCGA_rollup	
ENO3	TH34_1163_S01	v7	v7_TCGA_rollup	
EXOSC8	TH34_1163_S01	v7	v7_TCGA_rollup	
FABP7	TH34_1163_S01	v7	v7_TCGA_rollup	
FAR2P1	TH34_1163_S01	v7	v7_TCGA_rollup	
FBN2	TH34_1163_S01	v7	v7_TCGA_rollup	
FMO1	TH34_1163_S01	v7	v7_TCGA_rollup	
FNDC5	TH34_1163_S01	v7	v7_TCGA_rollup	
FP236383.7	TH34_1163_S01	v7	v7_TCGA_rollup	
FP236383.8	TH34_1163_S01	v7	v7_TCGA_rollup	
FP671120.2	TH34_1163_S01	v7	v7_TCGA_rollup	
GAS2	TH34_1163_S01	v7	v7_TCGA_rollup	
GPALPP1	TH34_1163_S01	v7	v7_TCGA_rollup	
GTF2F2	TH34_1163_S01	v7	v7_TCGA_rollup	
GTSF1	TH34_1163_S01	v7	v7_TCGA_rollup	
HNRNPA1	TH34_1163_S01	v7	v7_TCGA_rollup	
HNRNPDL	TH34_1163_S01	v7	v7_TCGA_rollup	
IGF2	TH34_1163_S01	v7	v7_TCGA_rollup	CABAZITAXEL,DOCETAXEL,OSI-906 (LINSITINIB)
IGF2-AS	TH34_1163_S01	v7	v7_TCGA_rollup	
IL17B	TH34_1163_S01	v7	v7_TCGA_rollup	
ING1	TH34_1163_S01	v7	v7_TCGA_rollup	
IPO5	TH34_1163_S01	v7	v7_TCGA_rollup	
JPX_1	TH34_1163_S01	v7	v7_TCGA_rollup	
KIAA1429	TH34_1163_S01	v7	v7_TCGA_rollup	
KLHL41	TH34_1163_S01	v7	v7_TCGA_rollup	
LONRF1	TH34_1163_S01	v7	v7_TCGA_rollup	
LUC7L3	TH34_1163_S01	v7	v7_TCGA_rollup	
MED4	TH34_1163_S01	v7	v7_TCGA_rollup	
MEG3	TH34_1163_S01	v7	v7_TCGA_rollup	
MEOX2	TH34_1163_S01	v7	v7_TCGA_rollup	
MIR503HG	TH34_1163_S01	v7	v7_TCGA_rollup	
MRLN	TH34_1163_S01	v7	v7_TCGA_rollup	
MRPS31	TH34_1163_S01	v7	v7_TCGA_rollup	
MYBPH	TH34_1163_S01	v7	v7_TCGA_rollup	
MYF5	TH34_1163_S01	v7	v7_TCGA_rollup	
MYH3	TH34_1163_S01	v7	v7_TCGA_rollup	
MYH7B	TH34_1163_S01	v7	v7_TCGA_rollup	
MYL1	TH34_1163_S01	v7	v7_TCGA_rollup	
MYL4	TH34_1163_S01	v7	v7_TCGA_rollup	
MYLPF	TH34_1163_S01	v7	v7_TCGA_rollup	
MYOG	TH34_1163_S01	v7	v7_TCGA_rollup	
NEB	TH34_1163_S01	v7	v7_TCGA_rollup	
NEFL	TH34_1163_S01	v7	v7_TCGA_rollup	
NEFM	TH34_1163_S01	v7	v7_TCGA_rollup	
NEK3	TH34_1163_S01	v7	v7_TCGA_rollup	
NIFK	TH34_1163_S01	v7	v7_TCGA_rollup	
NNAT	TH34_1163_S01	v7	v7_TCGA_rollup	
NPIPP1	TH34_1163_S01	v7	v7_TCGA_rollup	
NPTX2	TH34_1163_S01	v7	v7_TCGA_rollup	
PAX7	TH34_1163_S01	v7	v7_TCGA_rollup	
PAXBP1	TH34_1163_S01	v7	v7_TCGA_rollup	
PCDH18	TH34_1163_S01	v7	v7_TCGA_rollup	
PCID2	TH34_1163_S01	v7	v7_TCGA_rollup	
PDS5B	TH34_1163_S01	v7	v7_TCGA_rollup	
PGA3	TH34_1163_S01	v7	v7_TCGA_rollup	
PGA4	TH34_1163_S01	v7	v7_TCGA_rollup	
PGA5	TH34_1163_S01	v7	v7_TCGA_rollup	
PNN	TH34_1163_S01	v7	v7_TCGA_rollup	
PRG4	TH34_1163_S01	v7	v7_TCGA_rollup	
PTCD3	TH34_1163_S01	v7	v7_TCGA_rollup	
PTX3	TH34_1163_S01	v7	v7_TCGA_rollup	
RAPSN	TH34_1163_S01	v7	v7_TCGA_rollup	
RBM25	TH34_1163_S01	v7	v7_TCGA_rollup	
RBM39	TH34_1163_S01	v7	v7_TCGA_rollup	
RNMT	TH34_1163_S01	v7	v7_TCGA_rollup	
RP11-14N7.2	TH34_1163_S01	v7	v7_TCGA_rollup	
RP11-175B9.3	TH34_1163_S01	v7	v7_TCGA_rollup	
RP11-229E13.4	TH34_1163_S01	v7	v7_TCGA_rollup	
RP11-452G18.2	TH34_1163_S01	v7	v7_TCGA_rollup	
RP11-467L13.4	TH34_1163_S01	v7	v7_TCGA_rollup	
RP11-680F20.12	TH34_1163_S01	v7	v7_TCGA_rollup	
RP4-765C7.2	TH34_1163_S01	v7	v7_TCGA_rollup	
RPL11	TH34_1163_S01	v7	v7_TCGA_rollup	
RPL17	TH34_1163_S01	v7	v7_TCGA_rollup	
RPL21	TH34_1163_S01	v7	v7_TCGA_rollup	
RPL23	TH34_1163_S01	v7	v7_TCGA_rollup	
RPL23AP42	TH34_1163_S01	v7	v7_TCGA_rollup	
RPL26	TH34_1163_S01	v7	v7_TCGA_rollup	
RPS25	TH34_1163_S01	v7	v7_TCGA_rollup	
RPS27A	TH34_1163_S01	v7	v7_TCGA_rollup	
RPS7	TH34_1163_S01	v7	v7_TCGA_rollup	
SAP18	TH34_1163_S01	v7	v7_TCGA_rollup	
SCARA5	TH34_1163_S01	v7	v7_TCGA_rollup	
SEMA6C	TH34_1163_S01	v7	v7_TCGA_rollup	
SF3B6	TH34_1163_S01	v7	v7_TCGA_rollup	
SGCA	TH34_1163_S01	v7	v7_TCGA_rollup	
SHD	TH34_1163_S01	v7	v7_TCGA_rollup	
SMPX	TH34_1163_S01	v7	v7_TCGA_rollup	
SNHG1	TH34_1163_S01	v7	v7_TCGA_rollup	
SNORA27	TH34_1163_S01	v7	v7_TCGA_rollup	
SNORA51	TH34_1163_S01	v7	v7_TCGA_rollup	
SNRPGP10	TH34_1163_S01	v7	v7_TCGA_rollup	
SRPK3	TH34_1163_S01	v7	v7_TCGA_rollup	
SRSF11	TH34_1163_S01	v7	v7_TCGA_rollup	
STAC3	TH34_1163_S01	v7	v7_TCGA_rollup	
SUPT20H	TH34_1163_S01	v7	v7_TCGA_rollup	
TAF1D	TH34_1163_S01	v7	v7_TCGA_rollup	
TCERG1	TH34_1163_S01	v7	v7_TCGA_rollup	
TIA1	TH34_1163_S01	v7	v7_TCGA_rollup	
TNMD	TH34_1163_S01	v7	v7_TCGA_rollup	
TNNC1	TH34_1163_S01	v7	v7_TCGA_rollup	
TNNC2	TH34_1163_S01	v7	v7_TCGA_rollup	
TNNI1	TH34_1163_S01	v7	v7_TCGA_rollup	
TNNI2	TH34_1163_S01	v7	v7_TCGA_rollup	
TNNT2	TH34_1163_S01	v7	v7_TCGA_rollup	
TNNT3	TH34_1163_S01	v7	v7_TCGA_rollup	
TPP2	TH34_1163_S01	v7	v7_TCGA_rollup	
TSPEAR-AS1	TH34_1163_S01	v7	v7_TCGA_rollup	
TSPEAR-AS2	TH34_1163_S01	v7	v7_TCGA_rollup	
TTN-AS1	TH34_1163_S01	v7	v7_TCGA_rollup	
UBE2V1	TH34_1163_S01	v7	v7_TCGA_rollup	
UBXN8	TH34_1163_S01	v7	v7_TCGA_rollup	
UFM1	TH34_1163_S01	v7	v7_TCGA_rollup	
UTP11L	TH34_1163_S01	v7	v7_TCGA_rollup	
ZFAS1	TH34_1163_S01	v7	v7_TCGA_rollup	
ZIC1	TH34_1163_S01	v7	v7_TCGA_rollup	
ZMYM2	TH34_1163_S01	v7	v7_TCGA_rollup	
ZNF251	TH34_1163_S01	v7	v7_TCGA_rollup	
ZNF595	TH34_1163_S01	v7	v7_TCGA_rollup	
ZNF738	TH34_1163_S01	v7	v7_TCGA_rollup	
ZRANB2	TH34_1163_S01	v7	v7_TCGA_rollup	
AC079781.5	TH34_1163_S01	v7	v7_PEDAYA_rollup	
ACTA1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
ACTC1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
ADH1C	TH34_1163_S01	v7	v7_PEDAYA_rollup	
AP001065.15	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CA9	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CAPN6	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CASQ2	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CDH15	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CHRNA1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CHRND	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CSAG1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CSAG2	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CSAG3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CTD-2545M3.8	TH34_1163_S01	v7	v7_PEDAYA_rollup	
CUL4A	TH34_1163_S01	v7	v7_PEDAYA_rollup	
DES	TH34_1163_S01	v7	v7_PEDAYA_rollup	
DNM3OS	TH34_1163_S01	v7	v7_PEDAYA_rollup	
DSCR8	TH34_1163_S01	v7	v7_PEDAYA_rollup	
EMILIN3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
ENO3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FABP7	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FAR2P1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FBN2	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FGFR4	TH34_1163_S01	v7	v7_PEDAYA_rollup	BGJ-398,FGF/VEGF RECEPTOR TYROSINE KINASE INHIBITOR, PD173074,BGJ398,INFIGRATINIB,DOVITINIB
FMO1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FP236383.7	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FP236383.8	TH34_1163_S01	v7	v7_PEDAYA_rollup	
FP671120.2	TH34_1163_S01	v7	v7_PEDAYA_rollup	
GAS2	TH34_1163_S01	v7	v7_PEDAYA_rollup	
GTSF1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
IGF2-AS	TH34_1163_S01	v7	v7_PEDAYA_rollup	
IL17B	TH34_1163_S01	v7	v7_PEDAYA_rollup	
JPX_1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
KLHL41	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MEOX2	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MIR210HG	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MIR503HG	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MRLN	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYBPH	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYF5	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYH3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYH7B	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYL1	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYL4	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYLPF	TH34_1163_S01	v7	v7_PEDAYA_rollup	
MYOG	TH34_1163_S01	v7	v7_PEDAYA_rollup	
NEB	TH34_1163_S01	v7	v7_PEDAYA_rollup	
PAX7	TH34_1163_S01	v7	v7_PEDAYA_rollup	
PGA3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
PGA4	TH34_1163_S01	v7	v7_PEDAYA_rollup	
PGA5	TH34_1163_S01	v7	v7_PEDAYA_rollup	
PRG4	TH34_1163_S01	v7	v7_PEDAYA_rollup	
RAPSN	TH34_1163_S01	v7	v7_PEDAYA_rollup	
RP11-467L13.4	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SAP18	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SCARA5	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SGCA	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SMPX	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SNORA27	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SNORA51	TH34_1163_S01	v7	v7_PEDAYA_rollup	
SRPK3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
STAC3	TH34_1163_S01	v7	v7_PEDAYA_rollup	
TNMD	TH34_1163_S01	v7	v7_PEDAYA_rollup	
