sample_id	gene	pc_up	pd_up	druggable	has_pathway_support
TH34_1447_S02	SEPT7	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SF3A3	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SF3B5	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SF3B6	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SKIV2L	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SLC11A1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SLC25A37	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SLC2A3	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SMARCE1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SNHG15	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SNRPGP10	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SRP54	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SS18	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SSBP1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	STARD3	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	STK10	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	STK19	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	STK36	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	STX4	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SUPT6H	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	SUPT7L	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TAF1C	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TARS2	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TCOF1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TFPT	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TIMM44	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TIMM9	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TMEM18	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TOP3A	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TRA2A	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TRAPPC2B	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TREM1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TTC1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	TYK2	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	U2AF2	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	UBE2M	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	UPF3B	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	WDR46	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	WDR74	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	YAE1D1	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	YKT6	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZC3H18	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZDHHC11	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZFAND2A	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZMIZ2	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZNF274	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZNF362	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZNF544	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZNF579	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZNF580	TRUE	FALSE	FALSE	FALSE
TH34_1447_S02	ZPR1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	AASS	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ABCA2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ABCD4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	AC005154.6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ACAD11	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ACIN1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ACSF3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ADAM33	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ADAMTSL2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ADAMTSL4	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ADCK4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ADCYAP1R1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ADGRB1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ADGRG2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ADGRL2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	AFG3L1P	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	AL603831.1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ALDH5A1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ANGPTL6	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ANK2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ANKFY1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ANKRD11	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ANKRD13B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ANO8	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	APC2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	AQP4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ARHGAP21	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ARHGAP35	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ARL8A	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ASCL1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ASNSD1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ASPSCR1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ATAT1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ATG4B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ATN1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ATP1A2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ATP1B2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ATP2B2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ATXN2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	AXIN2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BBIP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BBS2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BCAN	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BCL9L	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	BCLAF1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BEGAIN	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BMPER	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	BOP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BRF1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BRINP2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	BRSK1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	BRSK2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C11orf57	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C11orf95	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C17orf85	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	C1orf194	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C1orf61	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C2orf72	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C3orf70	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C5orf49	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C7orf55-LUC7L2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	C9orf117	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CACNA1H	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CACNA1I	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CACNA2D2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CACNB1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CADM3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CASC3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CASKIN2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CBWD3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CBX4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CBX8	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CCDC114	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC13	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC136	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC24	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC37	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC40	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC74B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CCDC84	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CDH22	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CDK2AP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CDK5R1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CDKAL1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CELSR3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CERK	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CERS1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CFAP126	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CFAP20	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CFAP43	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CFAP44	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CHD2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CHD5	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CHERP	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CHRNA4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CIR1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CIZ1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CLASP2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CLIP3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CNIH2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CNOT2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CNOT3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	COL9A3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CORO2B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CPSF3L	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CPSF7	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CRLF1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CROCC	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CRTC1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CRTC2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CSNK1G2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CSPG5	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CTD-2537I9.12	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CTD-2545G14.4	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CTD-2587H19.2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	CTNNA2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CTNND2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	CYP27C1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	DCAF8	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DCLK2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DDX5	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	DENND6B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DGCR8	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DHX38	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DIO2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	DLG4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DLX1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	DMPK	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DMTF1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DMWD	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DNER	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DNM1L	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DOC2B	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	DPEP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DPP6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DPP9	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	DPYSL4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DTX1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	DYRK1B	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ECEL1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	EFCAB1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	EFCAB2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ELAVL3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ELL3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	ELN	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	EMC6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	EPHB2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ERBB2IP	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	EWSR1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	EXOC7	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	EXOSC10	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FABP7	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAIM2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM118A	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FAM131A	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FAM133B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM167A	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM171B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM189A1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM193A	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM19A5	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM21A	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FAM53B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FBP2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FBRS	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FBXO31	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FBXW7	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FEZ1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FGFBP3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FGFR3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FGFRL1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FMNL3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FN3K	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FOXG1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	FOXJ1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FRZB	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FUBP3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	FXR2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GABBR1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GALNT9	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GAREML	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GAS8	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GATS	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GDI1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GFAP	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GIGYF1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GIT1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GLCCI1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GNAO1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GNG3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GOLGA2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GP1BB	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GPATCH8	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GPM6A	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GPM6B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GPR153	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GPR37L1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GPSM1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	GRB10	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GRIPAP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GSE1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GTF2IRD2B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	GUCY1B2	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	HAUS7	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HDAC4	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	HDAC6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HDHD2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HEPACAM	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HEPN1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HES4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HES6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HEY1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HIPK1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HMGN3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	HNRNPDL	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HNRNPH3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HNRNPR	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HNRNPUL1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HP1BP3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	HYDIN	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ICA1L	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	IDH3G	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	IDUA	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	IFT140	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	IFT80	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	IGF2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	IL17D	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ILF3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	INPP5A	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	INTS1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	IQCE	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	IQCG	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	IQSEC1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ITPK1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ITPKB	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	JPH4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KCNG1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KCNK3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	KCNQ2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KIAA0195	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KIAA0895L	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KIAA0907	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	KIF1A	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KIF26B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KMT2D	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KNDC1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	KXD1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	L1CAM	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	LARP7	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LDB2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LENG8	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	LHX2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LINC01278	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LMO1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LMX1B	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	LPCAT1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LRRC37B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LRRC48	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LSAMP	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LSS	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LTBP3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	LUC7L3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	LY6H	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MAMDC4	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MAMLD1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MAP6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MAPK1IP1L	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MAPK4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MAPK8IP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MARCKS	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MAU2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MBD6	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MDC1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MEG3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MEGF6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MFF	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MICAL3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MLC1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MLLT1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MOK	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MORF4L1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MSH5	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MSI1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MT3	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MTA1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MTERF4	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MTSS1L	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MUTYH	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	MYO3A	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MYO7A	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	MZF1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NAA40	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	NCAM1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NCAN	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NCOR2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NDRG2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NDRG4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NEK11	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NES	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NFIX	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NLGN2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NMT1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NOL4L	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	NONO	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NOTCH1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NOTUM	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	NPIPA5	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NPIPB3	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	NPIPB5	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NPIPP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NR2C1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	NRXN1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NSMF	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NSRP1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	NTM	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NTN1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	NYAP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	ODF2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	OSBPL2	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	OSGEP	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	P2RX5	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	PABPN1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PAGR1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PAQR6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PAX6	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PAXBP1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PCBP1-AS1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	PCP4L1	TRUE	TRUE	FALSE	FALSE
TH34_1452_S01	PCYT1B	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PDZD4	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PEA15	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PFKL	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PHACTR1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PHC1	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PHYHIPL	TRUE	FALSE	FALSE	FALSE
TH34_1452_S01	PI4KAP2	TRUE	FALSE	FALSE	FALSE
